Year,Age,Gender,Rate
1923,27,Female,0.003185
1923,28,Female,0.003778
1923,29,Female,0.003612
1923,30,Female,0.003766
1923,31,Female,0.003287
1923,32,Female,0.003945
1923,33,Female,0.004022
1923,34,Female,0.004556
1923,35,Female,0.004772
1923,36,Female,0.005233
1923,37,Female,0.004549
1923,38,Female,0.005548
1923,39,Female,0.005501
1923,40,Female,0.005564
1923,41,Female,0.004325
1923,42,Female,0.005904
1923,43,Female,0.005366
1923,44,Female,0.00511
1923,45,Female,0.006428
1923,46,Female,0.006777
1923,47,Female,0.00699
1923,48,Female,0.007718
1923,49,Female,0.007599
1923,50,Female,0.008327
1923,51,Female,0.008196
1923,52,Female,0.009563
1923,53,Female,0.011404
1923,54,Female,0.010515
1923,55,Female,0.011351
1923,56,Female,0.01323
1923,57,Female,0.012672
1923,58,Female,0.014799
1923,59,Female,0.015294
1923,60,Female,0.017224
1923,61,Female,0.01463
1923,62,Female,0.020266
1923,63,Female,0.025679
1923,64,Female,0.024941
1923,65,Female,0.028605
1923,66,Female,0.028485
1923,67,Female,0.030733
1923,68,Female,0.034773
1923,69,Female,0.036755
1923,70,Female,0.041489
1923,71,Female,0.038527
1923,72,Female,0.054044
1923,73,Female,0.059018
1923,74,Female,0.059774
1923,75,Female,0.07317
1923,76,Female,0.084043
1923,77,Female,0.081916
1923,78,Female,0.115103
1923,79,Female,0.117275
1923,80,Female,0.118024
1923,81,Female,0.10613
1923,82,Female,0.124769
1923,83,Female,0.159204
1923,84,Female,0.165267
1923,85,Female,0.195956
1923,86,Female,0.210596
1923,87,Female,0.235234
1923,88,Female,0.265689
1923,89,Female,0.250525
1923,90,Female,0.270338
1923,91,Female,0.307243
1923,92,Female,0.233098
1923,93,Female,0.346096
1923,94,Female,0.249247
1923,95,Female,0.376491
1923,96,Female,0.526515
1923,97,Female,0.415247
1923,98,Female,0.501222
1923,99,Female,0.388745
1923,100,Female,0.25503
1923,101,Female,0.448682
1923,102,Female,0.367459
1923,103,Female,0.268336
1923,104,Female,0.451128
1923,105,Female,1.018676
1923,106,Female,0
1923,107,Female,.
1923,108,Female,.
1923,109,Female,.
1923,110,Female,.
1924,0,Female,0.053789
1924,1,Female,0.010473
1924,2,Female,0.003913
1924,3,Female,0.0029
1924,4,Female,0.002033
1924,5,Female,0.001142
1924,6,Female,0.001691
1924,7,Female,0.001697
1924,8,Female,0.001264
1924,9,Female,0.001188
1924,10,Female,0.00086
1924,11,Female,0.00095
1924,12,Female,0.000908
1924,13,Female,0.00099
1924,14,Female,0.001356
1924,15,Female,0.00135
1924,16,Female,0.001428
1924,17,Female,0.001645
1924,18,Female,0.002246
1924,19,Female,0.002471
1924,20,Female,0.002453
1924,21,Female,0.003283
1924,22,Female,0.00289
1924,23,Female,0.003025
1924,24,Female,0.003112
1924,25,Female,0.0031
1924,26,Female,0.003084
1924,27,Female,0.003272
1924,28,Female,0.003529
1924,29,Female,0.003469
1924,30,Female,0.003494
1924,31,Female,0.003276
1924,32,Female,0.004158
1924,33,Female,0.003828
1924,34,Female,0.004253
1924,35,Female,0.004029
1924,36,Female,0.004096
1924,37,Female,0.004442
1924,38,Female,0.004815
1924,39,Female,0.004745
1924,40,Female,0.005624
1924,41,Female,0.004451
1924,42,Female,0.005201
1924,43,Female,0.004661
1924,44,Female,0.005292
1924,45,Female,0.006515
1924,46,Female,0.006042
1924,47,Female,0.006553
1924,48,Female,0.007461
1924,49,Female,0.007026
